	Species	Microbiome	ID	Nutrition	Nutrition2	Subsample	Experiment	Cell_type	Diameter	Percentage
984	LP8539	NB	73	0.67mM	0.67	2	2	CCL2	0	0
985	LP8539	NB	74	0.67mM	0.67	3	2	CCL2	0	0
986	LP8539	NB	75	0.67mM	0.67	4	2	CCL2	0	0
987	LJ9250	NB	76	0.67mM	0.67	1	2	CCL2	0	0
988	LJ9250	NB	77	0.67mM	0.67	2	2	CCL2	0	0
989	LJ9250	NB	79	0.67mM	0.67	3	2	CCL2	0	0
990	LY5280	SynCom	181	0.67mM	0.67	1	2	CCL2	10.185875	11.5563599
991	LY5280	SynCom	182	0.67mM	0.67	2	2	CCL2	12.07342857	14.75772122
992	SI7820	SynCom	101	6.7mM	6.7	1	2	CCL2	6.937125	11.30355916
993	SI7820	SynCom	102	6.7mM	6.7	2	2	CCL2	0	0
994	SP9509	SynCom	105	6.7mM	6.7	1	2	CCL2	9.145285714	12.96942783
995	SP9509	SynCom	106	6.7mM	6.7	2	2	CCL2	8.441428571	11.90226092
996	SP9509	SynCom	107	6.7mM	6.7	3	2	CCL2	8.679625	11.83623272
997	SP9509	SynCom	108	6.7mM	6.7	4	2	CCL2	7.785380952	8.504328534
998	LP0049	SynCom	110	6.7mM	6.7	1	2	CCL2	0	0
999	LP0049	SynCom	112	6.7mM	6.7	2	2	CCL2	0	0
1000	LA7339	SynCom	113	6.7mM	6.7	1	2	CCL2	6.56105	7.958404456
1001	LA7339	SynCom	115	6.7mM	6.7	2	2	CCL2	3.975	6.000945929
1002	LP8539	SynCom	117	6.7mM	6.7	1	2	CCL2	0	0
1003	LP8539	SynCom	118	6.7mM	6.7	2	2	CCL2	0	0
1004	LP8539	SynCom	119	6.7mM	6.7	3	2	CCL2	0	0
1005	LP8539	SynCom	120	6.7mM	6.7	4	2	CCL2	0	0
1006	LJ9250	SynCom	123	6.7mM	6.7	1	2	CCL2	0	0
1007	LJ9250	SynCom	124	6.7mM	6.7	2	2	CCL2	0	0
1008	LY5280	SynCom	183	0.67mM	0.67	3	2	CCL2	10.12458333	12.56101491
1009	LY5280	SynCom	184	0.67mM	0.67	4	2	CCL2	8.502375	12.42552243
1010	LY5280	NB	53	1.34mM	1.34	1	2	CCL2	12.12	16.27250299
1011	SP9509	SynCom	133	1.34mM	1.34	1	2	CCL2	13.59247619	19.68022648
1012	SP9509	SynCom	135	1.34mM	1.34	2	2	CCL2	8.821142857	10.76065897
1013	LP0049	SynCom	137	1.34mM	1.34	1	2	CCL2	0	0
1014	LP0049	SynCom	138	1.34mM	1.34	2	2	CCL2	5.429875	8.946782718
1015	LP0049	SynCom	139	1.34mM	1.34	3	2	CCL2	0	0
1016	LP0049	SynCom	140	1.34mM	1.34	4	2	CCL2	0	0
1017	LA7339	SynCom	144	1.34mM	1.34	1	2	CCL2	5.628714286	6.842985154
1018	LP8539	SynCom	145	1.34mM	1.34	1	2	CCL2	17.72285714	17.07865506
1019	LP8539	SynCom	146	1.34mM	1.34	2	2	CCL2	0	0
1020	LP8539	SynCom	147	1.34mM	1.34	3	2	CCL2	0.202111111	0.259383139
1021	LP8539	SynCom	148	1.34mM	1.34	4	2	CCL2	0	0
1022	LJ9250	SynCom	150	1.34mM	1.34	1	2	CCL2	0	0
1023	LJ9250	SynCom	151	1.34mM	1.34	2	2	CCL2	0	0
1024	LJ9250	SynCom	152	1.34mM	1.34	3	2	CCL2	0	0
1025	LY5280	NB	54	1.34mM	1.34	2	2	CCL2	8.546228571	10.90086226
1026	LY5280	NB	55	1.34mM	1.34	3	2	CCL2	16.17858929	18.25824379
1027	LY5280	NB	56	1.34mM	1.34	4	2	CCL2	21.385	21.40009845
1028	SP9509	SynCom	161	0.67mM	0.67	1	2	CCL2	6.8115	9.895944893
1029	SP9509	SynCom	163	0.67mM	0.67	2	2	CCL2	8.279428571	11.08769863
1030	LP0049	SynCom	165	0.67mM	0.67	1	2	CCL2	5.610952381	6.623908515
1031	LP0049	SynCom	166	0.67mM	0.67	2	2	CCL2	0	0
1032	LP0049	SynCom	167	0.67mM	0.67	3	2	CCL2	0	0
1033	LP8539	SynCom	174	0.67mM	0.67	1	2	CCL2	0	0
1034	LP8539	SynCom	175	0.67mM	0.67	2	2	CCL2	0	0
1035	LJ9250	SynCom	176	0.67mM	0.67	1	2	CCL2	0	0
1036	LJ9250	SynCom	177	0.67mM	0.67	2	2	CCL2	2.319666667	3.590465914
1037	LY5280	SynCom	154	1.34mM	1.34	1	2	CCL2	13.253625	14.31451251
1038	LY5280	SynCom	155	1.34mM	1.34	2	2	CCL2	9.644666667	13.92834161
1039	LY5280	SynCom	156	1.34mM	1.34	3	2	CCL2	9.169166667	16.2133298
1040	LY5280	NB	25	6.7mM	6.7	1	2	CCL2	14.30866667	21.6287698
1041	LY5280	NB	27	6.7mM	6.7	2	2	CCL2	10.47485714	13.68982917
1042	LY5280	NB	28	6.7mM	6.7	3	2	CCL2	7.617428571	13.80577505
1043	LY5280	SynCom	125	6.7mM	6.7	1	2	CCL2	8.987982143	11.22025385
1044	LY5280	SynCom	127	6.7mM	6.7	2	2	CCL2	9.3514	15.39146857
1045	LY5280	SynCom	128	6.7mM	6.7	3	2	CCL2	13.00457143	18.04143901
1046	SP9509	NB	1	0.134mM	0.134	1	3	CCL2	11.19566667	15.2092664
1047	SP9509	NB	2	0.134mM	0.134	2	3	CCL2	10.47579333	11.75757826
1048	SP9509	NB	3	0.134mM	0.134	3	3	CCL2	8.495078571	11.63061734
1049	SP9509	NB	4	0.134mM	0.134	4	3	CCL2	8.291808571	9.135138747
1050	SI7820	NB	5	0.134mM	0.134	1	3	CCL2	7.577280952	12.46066171
1051	SI7820	NB	6	0.134mM	0.134	2	3	CCL2	7.14867	11.32350347
1052	SI7820	NB	7	0.134mM	0.134	3	3	CCL2	7.624911429	13.64337796
1053	SI7820	NB	8	0.134mM	0.134	5	3	CCL2	8.359788571	8.595012012
1054	LP0049	NB	9	0.134mM	0.134	1	3	CCL2	6.025952778	12.65905038
1055	LP0049	NB	10	0.134mM	0.134	2	3	CCL2	7.83429	14.07984802
1056	LP0049	NB	11	0.134mM	0.134	4	3	CCL2	4.016675	8.205445378
1057	LP0049	NB	12	0.134mM	0.134	5	3	CCL2	0	0
1058	LJ9250	NB	13	0.134mM	0.134	1	3	CCL2	0	0
1059	LJ9250	NB	14	0.134mM	0.134	3	3	CCL2	0	0
1060	LJ9250	NB	15	0.134mM	0.134	4	3	CCL2	0	0
1061	LJ9250	NB	16	0.134mM	0.134	5	3	CCL2	15.62892821	24.79799903
1062	LA7339	NB	17	0.134mM	0.134	1	3	CCL2	0	0
1063	LA7339	NB	18	0.134mM	0.134	3	3	CCL2	0	0
1064	LA7339	NB	19	0.134mM	0.134	4	3	CCL2	0	0
1065	LA7339	NB	20	0.134mM	0.134	5	3	CCL2	0	0
1066	LP8539	NB	21	0.134mM	0.134	1	3	CCL2	0	0
1067	LP8539	NB	22	0.134mM	0.134	3	3	CCL2	0	0
1068	LP8539	NB	23	0.134mM	0.134	5	3	CCL2	0	0
1069	LP8539	NB	24	0.134mM	0.134	6	3	CCL2	12.35879	20.43027631
1070	LY5280	NB	25	0.134mM	0.134	1	3	CCL2	12.41638643	18.92423083
1071	LY5280	NB	26	0.134mM	0.134	3	3	CCL2	13.69651429	17.00916316
1072	LY5280	NB	27	0.134mM	0.134	4	3	CCL2	9.822264048	15.88635546
1073	LY5280	NB	28	0.134mM	0.134	5	3	CCL2	8.918835714	11.44012717
1074	LP0049	NB	10bis	0.134mM	0.134	3	3	CCL2	6.907840833	11.47725158
1075	LJ9250	NB	13bis	0.134mM	0.134	2	3	CCL2	15.37033014	25.39350832
1076	LA7339	NB	17bis	0.134mM	0.134	2	3	CCL2	0	0
1077	LP8539	NB	21bis	0.134mM	0.134	2	3	CCL2	0	0
1078	LP8539	NB	22bis	0.134mM	0.134	4	3	CCL2	0	0
1079	LY5280	NB	25bis	0.134mM	0.134	2	3	CCL2	12.627684	19.03588808
1080	SI7820	NB	5bis	0.134mM	0.134	4	3	CCL2	7.804585714	12.31685012
1081	SI7820	NB	1	335mM	335	1	1	CCL3	0	0
1082	SI7820	NB	2	335mM	335	2	1	CCL3	0	0
1083	SI7820	NB	3	335mM	335	3	1	CCL3	13.18908333	16.43522755
1084	SP9509	NB	5	335mM	335	1	1	CCL3	0	0
1085	SP9509	NB	6	335mM	335	2	1	CCL3	7.599544583	10.88579859
1086	SP9509	NB	7	335mM	335	3	1	CCL3	8.437219643	10.41833302
1087	SP9509	NB	8	335mM	335	4	1	CCL3	10.98649571	14.70322148
1088	LP8539	NB	9	335mM	335	1	1	CCL3	0	0
1089	LP8539	NB	10	335mM	335	2	1	CCL3	0	0
1090	LP8539	NB	11	335mM	335	3	1	CCL3	0	0
1091	LP8539	NB	12	335mM	335	4	1	CCL3	0	0
1092	LA7339	NB	13	335mM	335	1	1	CCL3	0	0
1093	LA7339	NB	14	335mM	335	2	1	CCL3	0	0
1094	LA7339	NB	15	335mM	335	3	1	CCL3	0	0
1095	LA7339	NB	16	335mM	335	4	1	CCL3	0	0
1096	LP0049	NB	21	335mM	335	1	1	CCL3	0	0
1097	LP0049	NB	23	335mM	335	2	1	CCL3	0	0
1098	LP0049	NB	24	335mM	335	3	1	CCL3	0	0
1099	LJ9250	NB	25	335mM	335	1	1	CCL3	0	0
1100	LJ9250	NB	26	335mM	335	2	1	CCL3	0	0
1101	LJ9250	NB	27	335mM	335	3	1	CCL3	0	0
1102	LJ9250	NB	28	335mM	335	4	1	CCL3	0	0
1103	SI7820	SynCom	36	335mM	335	1	1	CCL3	8.593825667	12.3458174
1104	SI7820	SynCom	37	335mM	335	2	1	CCL3	5.535322857	8.511401016
1105	SI7820	SynCom	38	335mM	335	3	1	CCL3	0	0
1106	SI7820	SynCom	39	335mM	335	4	1	CCL3	0	0
1107	SP9509	SynCom	41	335mM	335	1	1	CCL3	0	0
1108	SP9509	SynCom	42	335mM	335	2	1	CCL3	7.910395	14.87216452
1109	SP9509	SynCom	43	335mM	335	3	1	CCL3	0	0
1110	LP8539	SynCom	44	335mM	335	1	1	CCL3	0	0
1111	LP8539	SynCom	45	335mM	335	2	1	CCL3	0	0
1112	LP8539	SynCom	47	335mM	335	3	1	CCL3	0	0
1113	LA7339	SynCom	49	335mM	335	1	1	CCL3	0	0
1114	LA7339	SynCom	50	335mM	335	2	1	CCL3	0	0
1115	LP0049	SynCom	56	335mM	335	1	1	CCL3	0	0
1116	LP0049	SynCom	57	335mM	335	2	1	CCL3	0	0
1117	LP0049	SynCom	59	335mM	335	3	1	CCL3	0	0
1118	LJ9250	SynCom	60	335mM	335	1	1	CCL3	0	0
1119	LJ9250	SynCom	61	335mM	335	2	1	CCL3	0	0
1120	LJ9250	SynCom	63	335mM	335	3	1	CCL3	0	0
1121	SI7820	NB	107	6.7mM	6.7	1	1	CCL3	6.324165	9.665384824
1122	SI7820	NB	108	6.7mM	6.7	2	1	CCL3	9.082858571	13.3405757
1123	SI7820	NB	109	6.7mM	6.7	3	1	CCL3	11.50931111	19.17585313
1124	SP9509	NB	110	6.7mM	6.7	1	1	CCL3	4.2817075	6.741425703
1125	SP9509	NB	111	6.7mM	6.7	2	1	CCL3	7.529427429	11.24070303
1126	SP9509	NB	112	6.7mM	6.7	3	1	CCL3	4.716962667	6.412876278
1127	SP9509	NB	113	6.7mM	6.7	4	1	CCL3	7.874931429	10.23647076
1128	LP8539	NB	114	6.7mM	6.7	1	1	CCL3	0	0
1129	LP8539	NB	115	6.7mM	6.7	2	1	CCL3	0	0
1130	LP8539	NB	116	6.7mM	6.7	3	1	CCL3	0	0
1131	LP8539	NB	117	6.7mM	6.7	4	1	CCL3	0	0
1132	LA7339	NB	118	6.7mM	6.7	1	1	CCL3	0	0
1133	LA7339	NB	120	6.7mM	6.7	2	1	CCL3	0	0
1134	LA7339	NB	121	6.7mM	6.7	3	1	CCL3	0	0
1135	LP0049	NB	126	6.7mM	6.7	1	1	CCL3	0	0
1136	LP0049	NB	127	6.7mM	6.7	2	1	CCL3	0	0
1137	LP0049	NB	129	6.7mM	6.7	3	1	CCL3	0	0
1138	LJ9250	NB	130	6.7mM	6.7	1	1	CCL3	0	0
1139	LJ9250	NB	131	6.7mM	6.7	2	1	CCL3	0	0
1140	LJ9250	NB	132	6.7mM	6.7	3	1	CCL3	0	0
1141	LJ9250	NB	133	6.7mM	6.7	4	1	CCL3	0	0
1142	SI7820	SynCom	141	6.7mM	6.7	1	1	CCL3	0	0
1143	SI7820	SynCom	142	6.7mM	6.7	2	1	CCL3	0	0
1144	SI7820	SynCom	143	6.7mM	6.7	3	1	CCL3	6.841828571	10.0061828
1145	SI7820	SynCom	143.2	6.7mM	6.7	4	1	CCL3	6.30434625	9.999023718
1146	SI7820	SynCom	144	6.7mM	6.7	5	1	CCL3	4.76790381	4.146036823
1147	SP9509	SynCom	145	6.7mM	6.7	1	1	CCL3	6.878747143	10.31312287
1148	SP9509	SynCom	146	6.7mM	6.7	2	1	CCL3	9.170135714	10.69369009
1149	SP9509	SynCom	147	6.7mM	6.7	3	1	CCL3	8.296634667	11.93555805
1150	SP9509	SynCom	148	6.7mM	6.7	4	1	CCL3	0	0
1151	LP8539	SynCom	149	6.7mM	6.7	1	1	CCL3	0	0
1152	LP8539	SynCom	150	6.7mM	6.7	2	1	CCL3	0	0
1153	LP8539	SynCom	151	6.7mM	6.7	3	1	CCL3	0	0
1154	LP8539	SynCom	152	6.7mM	6.7	4	1	CCL3	0	0
1155	LA7339	SynCom	153	6.7mM	6.7	1	1	CCL3	0	0
1156	LA7339	SynCom	154	6.7mM	6.7	2	1	CCL3	0	0
1157	LA7339	SynCom	155	6.7mM	6.7	3	1	CCL3	10.93086095	0
1158	LP0049	SynCom	161	6.7mM	6.7	1	1	CCL3	0	0
1159	LP0049	SynCom	162	6.7mM	6.7	2	1	CCL3	0	0
1160	LP0049	SynCom	164	6.7mM	6.7	3	1	CCL3	0	0
1161	LJ9250	SynCom	165	6.7mM	6.7	1	1	CCL3	0	0
1162	LJ9250	SynCom	165.5	6.7mM	6.7	2	1	CCL3	0	0
1163	LJ9250	SynCom	166	6.7mM	6.7	3	1	CCL3	0	0
1164	LJ9250	SynCom	167	6.7mM	6.7	4	1	CCL3	0	0
1165	LJ9250	SynCom	168	6.7mM	6.7	5	1	CCL3	0	0
1166	SI7820	NB	176	0.67mM	0.67	1	1	CCL3	9.27898	11.61361714
1167	SI7820	NB	177	0.67mM	0.67	2	1	CCL3	0	0
1168	SI7820	NB	178	0.67mM	0.67	3	1	CCL3	10.33943971	11.92630629
1169	SP9509	NB	180	0.67mM	0.67	1	1	CCL3	0	0
1170	SP9509	NB	181	0.67mM	0.67	2	1	CCL3	10.04363036	15.0610286
1171	SP9509	NB	182	0.67mM	0.67	3	1	CCL3	8.282231667	12.55942395
1172	LP8539	NB	184	0.67mM	0.67	1	1	CCL3	0	0
1173	LP8539	NB	185	0.67mM	0.67	2	1	CCL3	0	0
1174	LP8539	NB	186	0.67mM	0.67	3	1	CCL3	0	0
1175	LA7339	NB	188	0.67mM	0.67	1	1	CCL3	0	0
1176	LA7339	NB	189	0.67mM	0.67	2	1	CCL3	0	0
1177	LA7339	NB	190	0.67mM	0.67	3	1	CCL3	0	0
1178	LA7339	NB	191	0.67mM	0.67	4	1	CCL3	0	0
1179	LP0049	NB	196	0.67mM	0.67	1	1	CCL3	0	0
1180	LP0049	NB	197	0.67mM	0.67	2	1	CCL3	0	0
1181	LP0049	NB	198	0.67mM	0.67	3	1	CCL3	0	0
1182	LP0049	NB	199	0.67mM	0.67	4	1	CCL3	0	0
1183	LJ9250	NB	201	0.67mM	0.67	1	1	CCL3	0	0
1184	LJ9250	NB	203	0.67mM	0.67	2	1	CCL3	0	0
1185	SI7820	SynCom	211	0.67mM	0.67	1	1	CCL3	9.172126571	12.0111762
1186	SI7820	SynCom	212	0.67mM	0.67	2	1	CCL3	0	0
1187	SI7820	SynCom	213	0.67mM	0.67	3	1	CCL3	0	0
1188	SI7820	SynCom	213.5	0.67mM	0.67	4	1	CCL3	9.733553143	12.59472487
1189	SI7820	SynCom	214	0.67mM	0.67	5	1	CCL3	7.492269286	8.923368057
1190	SP9509	SynCom	215	0.67mM	0.67	1	1	CCL3	2.660748333	3.60406989
1191	SP9509	SynCom	216	0.67mM	0.67	2	1	CCL3	7.133357143	10.53665462
1192	SP9509	SynCom	216.5	0.67mM	0.67	3	1	CCL3	15.83064482	20.20911685
1193	SP9509	SynCom	217	0.67mM	0.67	4	1	CCL3	5.595832381	7.34245698
1194	SP9509	SynCom	218	0.67mM	0.67	5	1	CCL3	8.15978875	10.08823085
1195	LP8539	SynCom	221	0.67mM	0.67	1	1	CCL3	0	0
1196	LP8539	SynCom	222	0.67mM	0.67	2	1	CCL3	0	0
1197	LP0049	SynCom	231	0.67mM	0.67	1	1	CCL3	0	0
1198	LP0049	SynCom	232	0.67mM	0.67	2	1	CCL3	0	0
1199	LP0049	SynCom	233	0.67mM	0.67	3	1	CCL3	0	0
1200	LP0049	SynCom	234	0.67mM	0.67	4	1	CCL3	0	0
1201	LJ9250	SynCom	235	0.67mM	0.67	1	1	CCL3	0	0
1202	LJ9250	SynCom	236	0.67mM	0.67	2	1	CCL3	0	0
1203	LJ9250	SynCom	237	0.67mM	0.67	3	1	CCL3	0	0
1204	LJ9250	SynCom	238	0.67mM	0.67	4	1	CCL3	0	0
1205	LA7339	SynCom	168	0.67mM	0.67	1	1	CCL3	0	0
1206	SI7820	NB	1	6.7mM	6.7	1	2	CCL3	8.349791667	9.906734953
1207	SI7820	NB	2	6.7mM	6.7	2	2	CCL3	4.679583333	5.799989641
1208	SI7820	NB	4	6.7mM	6.7	3	2	CCL3	21.53410256	33.54650589
1209	SP9509	NB	5	6.7mM	6.7	1	2	CCL3	8.968714286	16.93596042
1210	SP9509	NB	8	6.7mM	6.7	2	2	CCL3	9.741666667	13.09539215
1211	LP0049	NB	10	6.7mM	6.7	1	2	CCL3	0	0
1212	LP0049	NB	12	6.7mM	6.7	2	2	CCL3	20.19211111	24.72774172
1213	LP8539	NB	17	6.7mM	6.7	1	2	CCL3	0	0
1214	LP8539	NB	18	6.7mM	6.7	2	2	CCL3	0	0
1215	LP8539	NB	19	6.7mM	6.7	3	2	CCL3	0	0
1216	LP8539	NB	20	6.7mM	6.7	4	2	CCL3	0	0
1217	LJ9250	NB	23	6.7mM	6.7	1	2	CCL3	0	0
1218	SI7820	NB	29	1.34mM	1.34	1	2	CCL3	9.2655	11.89188038
1219	SI7820	NB	30	1.34mM	1.34	2	2	CCL3	5.379666667	7.60923915
1220	SI7820	NB	31	1.34mM	1.34	3	2	CCL3	0	0
1221	SI7820	NB	32	1.34mM	1.34	4	2	CCL3	3.261708333	4.993523608
1222	SP9509	NB	33	1.34mM	1.34	1	2	CCL3	10.41214286	13.6371579
1223	SP9509	NB	34	1.34mM	1.34	2	2	CCL3	7.891619048	12.50909511
1224	SP9509	NB	35	1.34mM	1.34	3	2	CCL3	9.605857143	13.0490438
1225	SP9509	NB	36	1.34mM	1.34	4	2	CCL3	10.37014286	13.30933064
1226	LP0049	NB	37	1.34mM	1.34	1	2	CCL3	0	0
1227	LP0049	NB	38	1.34mM	1.34	2	2	CCL3	33.78744444	0
1228	LP0049	NB	39	1.34mM	1.34	3	2	CCL3	0	0
1229	LP0049	NB	40	1.34mM	1.34	4	2	CCL3	0	0
1230	LA7339	NB	42	1.34mM	1.34	1	2	CCL3	0	0
1231	LA7339	NB	43	1.34mM	1.34	2	2	CCL3	18.9349	31.1034488
1232	LA7339	NB	44	1.34mM	1.34	3	2	CCL3	3.729111111	7.603436445
1233	LP8539	NB	45	1.34mM	1.34	1	2	CCL3	0	0
1234	LP8539	NB	46	1.34mM	1.34	2	2	CCL3	0	0
1235	LP8539	NB	47	1.34mM	1.34	3	2	CCL3	0	0
1236	LP8539	NB	48	1.34mM	1.34	4	2	CCL3	0	0
1237	LJ9250	NB	49	1.34mM	1.34	1	2	CCL3	0	0
1238	LJ9250	NB	52	1.34mM	1.34	2	2	CCL3	0	0
1239	LY5280	NB	81	0.67mM	0.67	1	2	CCL3	12.301	11.84841222
1240	LY5280	NB	84	0.67mM	0.67	2	2	CCL3	8.917166667	14.37973974
1241	SI7820	NB	57	0.67mM	0.67	1	2	CCL3	8.962208333	10.24333998
1242	SP9509	NB	60	0.67mM	0.67	1	2	CCL3	8.702857143	13.38992459
1243	SP9509	NB	61	0.67mM	0.67	2	2	CCL3	6.7345	6.582951365
1244	SP9509	NB	62	0.67mM	0.67	3	2	CCL3	0	0
1245	SP9509	NB	63	0.67mM	0.67	4	2	CCL3	9.939583333	13.38832267
1246	LP0049	NB	64	0.67mM	0.67	1	2	CCL3	8.987428571	11.25069964
1247	LP0049	NB	65	0.67mM	0.67	2	2	CCL3	0	0
1248	LP0049	NB	66	0.67mM	0.67	3	2	CCL3	0	0
1249	LP0049	NB	67	0.67mM	0.67	4	2	CCL3	0	0
1250	LA7339	NB	68	0.67mM	0.67	1	2	CCL3	0	0
1251	LA7339	NB	69	0.67mM	0.67	2	2	CCL3	0	0
1252	LA7339	NB	71	0.67mM	0.67	3	2	CCL3	1.607333333	4.027615243
1253	LP8539	NB	72	0.67mM	0.67	1	2	CCL3	0	0
1254	LP8539	NB	73	0.67mM	0.67	2	2	CCL3	0	0
1255	LP8539	NB	74	0.67mM	0.67	3	2	CCL3	0	0
1256	LP8539	NB	75	0.67mM	0.67	4	2	CCL3	0	0
1257	LJ9250	NB	76	0.67mM	0.67	1	2	CCL3	0	0
1258	LJ9250	NB	77	0.67mM	0.67	2	2	CCL3	0	0
1259	LJ9250	NB	79	0.67mM	0.67	3	2	CCL3	0	0
1260	LY5280	SynCom	181	0.67mM	0.67	1	2	CCL3	4.397791667	4.989503922
1261	LY5280	SynCom	182	0.67mM	0.67	2	2	CCL3	7.568785714	9.251558403
1262	SI7820	SynCom	101	6.7mM	6.7	1	2	CCL3	4.32375	7.045247697
1263	SI7820	SynCom	102	6.7mM	6.7	2	2	CCL3	0	0
1264	SP9509	SynCom	105	6.7mM	6.7	1	2	CCL3	9.554114286	13.5492099
1265	SP9509	SynCom	106	6.7mM	6.7	2	2	CCL3	8.551142857	12.05695607
1266	SP9509	SynCom	107	6.7mM	6.7	3	2	CCL3	11.576875	15.78715517
1267	SP9509	SynCom	108	6.7mM	6.7	4	2	CCL3	8.555133333	9.345164349
1268	LP0049	SynCom	110	6.7mM	6.7	1	2	CCL3	0	0
1269	LP0049	SynCom	112	6.7mM	6.7	2	2	CCL3	0	0
1270	LA7339	SynCom	113	6.7mM	6.7	1	2	CCL3	0	0
1271	LA7339	SynCom	115	6.7mM	6.7	2	2	CCL3	0	0
1272	LP8539	SynCom	117	6.7mM	6.7	1	2	CCL3	0	0
1273	LP8539	SynCom	118	6.7mM	6.7	2	2	CCL3	0	0
1274	LP8539	SynCom	119	6.7mM	6.7	3	2	CCL3	0	0
1275	LP8539	SynCom	120	6.7mM	6.7	4	2	CCL3	0	0
1276	LJ9250	SynCom	123	6.7mM	6.7	1	2	CCL3	0	0
1277	LJ9250	SynCom	124	6.7mM	6.7	2	2	CCL3	0	0
1278	LY5280	SynCom	183	0.67mM	0.67	3	2	CCL3	6.98975	8.671799237
1279	LY5280	SynCom	184	0.67mM	0.67	4	2	CCL3	4.573	6.683063743
1280	LY5280	NB	53	1.34mM	1.34	1	2	CCL3	9.986833333	13.40847981
1281	SP9509	SynCom	133	1.34mM	1.34	1	2	CCL3	8.124866667	11.76380329
1282	SP9509	SynCom	135	1.34mM	1.34	2	2	CCL3	11.62185714	14.17716993
1283	LP0049	SynCom	137	1.34mM	1.34	1	2	CCL3	0	0
1284	LP0049	SynCom	138	1.34mM	1.34	2	2	CCL3	0	0
1285	LP0049	SynCom	139	1.34mM	1.34	3	2	CCL3	0	0
1286	LP0049	SynCom	140	1.34mM	1.34	4	2	CCL3	0	0
1287	LA7339	SynCom	144	1.34mM	1.34	1	2	CCL3	3.480035714	4.230776606
1288	LP8539	SynCom	145	1.34mM	1.34	1	2	CCL3	15.63985714	15.07136931
1289	LP8539	SynCom	146	1.34mM	1.34	2	2	CCL3	0	0
1290	LP8539	SynCom	147	1.34mM	1.34	3	2	CCL3	0	0
1291	LP8539	SynCom	148	1.34mM	1.34	4	2	CCL3	0	0
1292	LJ9250	SynCom	150	1.34mM	1.34	1	2	CCL3	0	0
1293	LJ9250	SynCom	151	1.34mM	1.34	2	2	CCL3	0	0
1294	LJ9250	SynCom	152	1.34mM	1.34	3	2	CCL3	0	0
1295	LY5280	NB	54	1.34mM	1.34	2	2	CCL3	0	0
1296	LY5280	NB	55	1.34mM	1.34	3	2	CCL3	4.914285714	5.54598581
1297	LY5280	NB	56	1.34mM	1.34	4	2	CCL3	8.744761905	8.750935967
1298	SP9509	SynCom	161	0.67mM	0.67	1	2	CCL3	9.692666667	14.08178745
1299	SP9509	SynCom	163	0.67mM	0.67	2	2	CCL3	9.548285714	12.78693494
1300	LP0049	SynCom	165	0.67mM	0.67	1	2	CCL3	0	0
1301	LP0049	SynCom	166	0.67mM	0.67	2	2	CCL3	0	0
1302	LP0049	SynCom	167	0.67mM	0.67	3	2	CCL3	0	0
1303	LP8539	SynCom	174	0.67mM	0.67	1	2	CCL3	0	0
1304	LP8539	SynCom	175	0.67mM	0.67	2	2	CCL3	0	0
1305	LJ9250	SynCom	176	0.67mM	0.67	1	2	CCL3	0	0
1306	LJ9250	SynCom	177	0.67mM	0.67	2	2	CCL3	0	0
1307	LY5280	SynCom	154	1.34mM	1.34	1	2	CCL3	10.508125	11.34924874
1308	LY5280	SynCom	155	1.34mM	1.34	2	2	CCL3	7.645333333	11.04100516
1309	LY5280	SynCom	156	1.34mM	1.34	3	2	CCL3	4.655	8.231178793
1310	LY5280	NB	25	6.7mM	6.7	1	2	CCL3	0	0
1311	LY5280	NB	27	6.7mM	6.7	2	2	CCL3	5.4635	7.14037248
1312	LY5280	NB	28	6.7mM	6.7	3	2	CCL3	0	0
1313	LY5280	SynCom	125	6.7mM	6.7	1	2	CCL3	9.955571429	12.42815538
1314	LY5280	SynCom	127	6.7mM	6.7	2	2	CCL3	0	0
1315	LY5280	SynCom	128	6.7mM	6.7	3	2	CCL3	4.131	5.730998898
1316	SP9509	NB	1	0.134mM	0.134	1	3	CCL3	9.488333333	12.8898612
1317	SP9509	NB	2	0.134mM	0.134	2	3	CCL3	10.400388	11.67294658
1318	SP9509	NB	3	0.134mM	0.134	3	3	CCL3	6.27954	8.597322105
1319	SP9509	NB	4	0.134mM	0.134	4	3	CCL3	5.811028095	6.402046967
1320	SI7820	NB	5	0.134mM	0.134	1	3	CCL3	4.525683333	7.442380633
1321	SI7820	NB	6	0.134mM	0.134	2	3	CCL3	8.383540714	13.27954044
1322	SI7820	NB	7	0.134mM	0.134	3	3	CCL3	8.777814286	15.70628578
1323	SI7820	NB	8	0.134mM	0.134	5	3	CCL3	8.375155	8.610810814
1324	LP0049	NB	9	0.134mM	0.134	1	3	CCL3	0	0
1325	LP0049	NB	10	0.134mM	0.134	2	3	CCL3	0	0
1326	LP0049	NB	11	0.134mM	0.134	4	3	CCL3	0	0
1327	LP0049	NB	12	0.134mM	0.134	5	3	CCL3	0	0
1328	LJ9250	NB	13	0.134mM	0.134	1	3	CCL3	0	0
1329	LJ9250	NB	14	0.134mM	0.134	3	3	CCL3	0	0
1330	LJ9250	NB	15	0.134mM	0.134	4	3	CCL3	0	0
1331	LJ9250	NB	16	0.134mM	0.134	5	3	CCL3	0	0
1332	LA7339	NB	17	0.134mM	0.134	1	3	CCL3	0	0
1333	LA7339	NB	18	0.134mM	0.134	3	3	CCL3	0	0
